,tid,sid,latitude,longitude,time,wind,label
670,1410,1,21.0,-94.7,2007-09-26 12:00:00,30,LOW_INTENSITY
655,1409,2,12.3,-43.3,2007-09-26 18:00:00,65,HIGH_INTENSITY
671,1410,1,21.2,-94.4,2007-09-26 18:00:00,30,LOW_INTENSITY
656,1409,3,12.8,-44.6,2007-09-27 00:00:00,60,LOW_INTENSITY
672,1410,1,21.2,-94.7,2007-09-27 00:00:00,30,LOW_INTENSITY
657,1409,3,13.2,-45.7,2007-09-27 06:00:00,55,LOW_INTENSITY
673,1410,1,20.8,-94.8,2007-09-27 06:00:00,30,LOW_INTENSITY
658,1409,3,13.5,-46.8,2007-09-27 12:00:00,55,LOW_INTENSITY
674,1410,1,20.6,-95.1,2007-09-27 12:00:00,45,LOW_INTENSITY
675,1410,1,20.5,-95.7,2007-09-27 18:00:00,60,LOW_INTENSITY
659,1409,3,14.1,-47.9,2007-09-27 18:00:00,50,LOW_INTENSITY
660,1409,3,14.1,-48.8,2007-09-28 00:00:00,50,LOW_INTENSITY
676,1410,2,20.5,-96.3,2007-09-28 00:00:00,70,HIGH_INTENSITY
661,1409,3,14.3,-49.0,2007-09-28 06:00:00,40,LOW_INTENSITY
677,1410,2,20.5,-97.1,2007-09-28 06:00:00,65,HIGH_INTENSITY
662,1409,3,14.6,-49.0,2007-09-28 12:00:00,35,LOW_INTENSITY
678,1410,3,20.5,-98.0,2007-09-28 12:00:00,30,LOW_INTENSITY
679,1410,3,20.7,-98.7,2007-09-28 18:00:00,20,LOW_INTENSITY
663,1409,3,15.8,-49.4,2007-09-28 18:00:00,35,LOW_INTENSITY
664,1409,3,16.1,-51.0,2007-09-29 00:00:00,35,LOW_INTENSITY
665,1409,3,16.3,-52.6,2007-09-29 06:00:00,30,LOW_INTENSITY
666,1409,3,16.8,-54.2,2007-09-29 12:00:00,30,LOW_INTENSITY
680,1412,1,18.0,-60.2,2007-10-24 00:00:00,20,LOW_INTENSITY
681,1412,1,18.0,-60.7,2007-10-24 06:00:00,25,LOW_INTENSITY
682,1412,1,18.1,-61.2,2007-10-24 12:00:00,25,LOW_INTENSITY
683,1412,1,18.4,-61.7,2007-10-24 18:00:00,25,LOW_INTENSITY
684,1412,1,18.8,-62.3,2007-10-25 00:00:00,25,LOW_INTENSITY
685,1412,1,19.1,-62.9,2007-10-25 06:00:00,25,LOW_INTENSITY
686,1412,1,19.2,-63.5,2007-10-25 12:00:00,25,LOW_INTENSITY
687,1412,1,19.1,-64.1,2007-10-25 18:00:00,25,LOW_INTENSITY
688,1412,1,18.8,-64.8,2007-10-26 00:00:00,25,LOW_INTENSITY
689,1412,1,18.0,-65.7,2007-10-26 06:00:00,25,LOW_INTENSITY
690,1412,1,17.2,-66.7,2007-10-26 12:00:00,25,LOW_INTENSITY
691,1412,1,16.5,-67.7,2007-10-26 18:00:00,25,LOW_INTENSITY
692,1412,1,16.1,-68.5,2007-10-27 00:00:00,25,LOW_INTENSITY
693,1412,1,15.7,-69.3,2007-10-27 06:00:00,25,LOW_INTENSITY
694,1412,1,15.3,-70.1,2007-10-27 12:00:00,25,LOW_INTENSITY
695,1412,1,15.4,-71.0,2007-10-27 18:00:00,25,LOW_INTENSITY
696,1412,1,15.7,-71.2,2007-10-28 00:00:00,30,LOW_INTENSITY
697,1412,1,16.0,-71.4,2007-10-28 06:00:00,30,LOW_INTENSITY
698,1412,1,16.3,-71.6,2007-10-28 12:00:00,40,LOW_INTENSITY
699,1412,1,16.6,-71.8,2007-10-28 18:00:00,50,LOW_INTENSITY
700,1412,1,17.1,-72.1,2007-10-29 00:00:00,50,LOW_INTENSITY
701,1412,1,18.0,-72.4,2007-10-29 06:00:00,45,LOW_INTENSITY
702,1412,1,19.2,-72.9,2007-10-29 12:00:00,40,LOW_INTENSITY
703,1412,1,20.2,-73.6,2007-10-29 18:00:00,45,LOW_INTENSITY
704,1412,1,21.0,-74.6,2007-10-30 00:00:00,45,LOW_INTENSITY
705,1412,1,21.1,-75.8,2007-10-30 06:00:00,50,LOW_INTENSITY
706,1412,1,20.8,-76.8,2007-10-30 12:00:00,40,LOW_INTENSITY
707,1412,1,20.8,-77.4,2007-10-30 18:00:00,35,LOW_INTENSITY
708,1412,1,21.2,-77.8,2007-10-31 00:00:00,35,LOW_INTENSITY
709,1412,1,21.8,-78.1,2007-10-31 06:00:00,35,LOW_INTENSITY
710,1412,1,22.5,-78.3,2007-10-31 12:00:00,45,LOW_INTENSITY
711,1412,1,22.6,-78.8,2007-10-31 18:00:00,45,LOW_INTENSITY
712,1412,1,22.9,-78.6,2007-11-01 00:00:00,50,LOW_INTENSITY
713,1412,1,23.4,-78.3,2007-11-01 06:00:00,50,LOW_INTENSITY
714,1412,1,23.9,-78.0,2007-11-01 12:00:00,50,LOW_INTENSITY
715,1412,1,25.1,-77.3,2007-11-01 18:00:00,55,LOW_INTENSITY
716,1412,2,26.4,-76.5,2007-11-02 00:00:00,70,HIGH_INTENSITY
717,1412,2,27.7,-75.6,2007-11-02 06:00:00,70,HIGH_INTENSITY
718,1412,2,28.7,-74.4,2007-11-02 12:00:00,70,HIGH_INTENSITY
719,1412,2,30.3,-73.3,2007-11-02 18:00:00,70,HIGH_INTENSITY
720,1412,2,32.3,-72.4,2007-11-03 00:00:00,70,HIGH_INTENSITY
721,1412,2,34.3,-71.7,2007-11-03 06:00:00,70,HIGH_INTENSITY
722,1412,2,36.4,-70.9,2007-11-03 12:00:00,75,HIGH_INTENSITY
723,1412,2,38.8,-69.7,2007-11-03 18:00:00,75,HIGH_INTENSITY
724,1412,2,41.1,-68.2,2007-11-04 00:00:00,70,HIGH_INTENSITY
725,1412,2,43.6,-66.2,2007-11-04 06:00:00,65,HIGH_INTENSITY
726,1412,3,47.5,-64.3,2007-11-04 12:00:00,60,LOW_INTENSITY
727,1412,3,51.2,-62.2,2007-11-04 18:00:00,60,LOW_INTENSITY
728,1412,3,54.8,-59.6,2007-11-05 00:00:00,60,LOW_INTENSITY
729,1412,3,57.9,-57.6,2007-11-05 06:00:00,55,LOW_INTENSITY
730,1412,3,60.4,-55.4,2007-11-05 12:00:00,55,LOW_INTENSITY
731,1412,3,62.3,-53.3,2007-11-05 18:00:00,55,LOW_INTENSITY
732,1412,3,64.2,-50.4,2007-11-06 00:00:00,45,LOW_INTENSITY
733,1415,1,12.7,-22.9,2008-07-03 06:00:00,30,LOW_INTENSITY
734,1415,1,13.1,-24.0,2008-07-03 12:00:00,35,LOW_INTENSITY
735,1415,1,13.2,-25.2,2008-07-03 18:00:00,35,LOW_INTENSITY
736,1415,1,13.4,-26.5,2008-07-04 00:00:00,40,LOW_INTENSITY
737,1415,1,14.0,-27.8,2008-07-04 06:00:00,40,LOW_INTENSITY
738,1415,1,14.8,-29.2,2008-07-04 12:00:00,45,LOW_INTENSITY
739,1415,1,15.4,-30.8,2008-07-04 18:00:00,45,LOW_INTENSITY
740,1415,1,15.8,-32.6,2008-07-05 00:00:00,45,LOW_INTENSITY
741,1415,1,16.3,-34.4,2008-07-05 06:00:00,45,LOW_INTENSITY
742,1415,1,16.4,-36.4,2008-07-05 12:00:00,45,LOW_INTENSITY
743,1415,1,16.6,-38.4,2008-07-05 18:00:00,45,LOW_INTENSITY
744,1415,1,16.8,-40.3,2008-07-06 00:00:00,45,LOW_INTENSITY
745,1415,1,17.0,-42.3,2008-07-06 06:00:00,45,LOW_INTENSITY
746,1415,1,17.6,-44.3,2008-07-06 12:00:00,45,LOW_INTENSITY
747,1415,1,18.4,-46.2,2008-07-06 18:00:00,45,LOW_INTENSITY
748,1415,1,18.8,-47.9,2008-07-07 00:00:00,55,LOW_INTENSITY
749,1415,2,19.1,-49.4,2008-07-07 06:00:00,65,HIGH_INTENSITY
750,1415,2,19.4,-50.7,2008-07-07 12:00:00,80,HIGH_INTENSITY
751,1415,2,19.9,-51.6,2008-07-07 18:00:00,100,HIGH_INTENSITY
752,1415,2,20.6,-52.2,2008-07-08 00:00:00,105,HIGH_INTENSITY
753,1415,2,21.1,-52.9,2008-07-08 06:00:00,105,HIGH_INTENSITY
754,1415,2,21.8,-53.5,2008-07-08 12:00:00,90,HIGH_INTENSITY
755,1415,2,22.4,-54.4,2008-07-08 18:00:00,75,HIGH_INTENSITY
756,1415,2,22.7,-55.2,2008-07-09 00:00:00,70,HIGH_INTENSITY
757,1415,2,23.2,-56.1,2008-07-09 06:00:00,65,HIGH_INTENSITY
758,1415,2,23.8,-57.0,2008-07-09 12:00:00,65,HIGH_INTENSITY
759,1415,2,24.5,-57.8,2008-07-09 18:00:00,85,HIGH_INTENSITY
760,1415,2,25.2,-58.6,2008-07-10 00:00:00,90,HIGH_INTENSITY
761,1415,2,25.7,-59.1,2008-07-10 06:00:00,90,HIGH_INTENSITY
762,1415,2,26.3,-59.8,2008-07-10 12:00:00,80,HIGH_INTENSITY
763,1415,2,26.9,-60.5,2008-07-10 18:00:00,75,HIGH_INTENSITY
764,1415,2,27.4,-61.0,2008-07-11 00:00:00,75,HIGH_INTENSITY
765,1415,2,27.8,-61.5,2008-07-11 06:00:00,75,HIGH_INTENSITY
766,1415,2,28.3,-61.8,2008-07-11 12:00:00,75,HIGH_INTENSITY
767,1415,2,28.8,-62.1,2008-07-11 18:00:00,80,HIGH_INTENSITY
768,1415,2,29.3,-62.3,2008-07-12 00:00:00,80,HIGH_INTENSITY
769,1415,2,29.5,-62.5,2008-07-12 06:00:00,80,HIGH_INTENSITY
770,1415,2,29.7,-62.5,2008-07-12 12:00:00,75,HIGH_INTENSITY
771,1415,2,29.9,-62.5,2008-07-12 18:00:00,65,HIGH_INTENSITY
772,1415,2,29.9,-62.4,2008-07-13 00:00:00,65,HIGH_INTENSITY
773,1415,2,29.8,-62.5,2008-07-13 06:00:00,65,HIGH_INTENSITY
774,1415,3,29.9,-62.7,2008-07-13 12:00:00,60,LOW_INTENSITY
775,1415,3,30.1,-62.9,2008-07-13 18:00:00,55,LOW_INTENSITY
776,1415,3,30.5,-63.1,2008-07-14 00:00:00,55,LOW_INTENSITY
777,1415,3,31.0,-63.5,2008-07-14 06:00:00,55,LOW_INTENSITY
778,1415,3,31.6,-63.8,2008-07-14 12:00:00,55,LOW_INTENSITY
779,1415,3,32.5,-64.1,2008-07-14 18:00:00,60,LOW_INTENSITY
780,1415,3,33.5,-63.8,2008-07-15 00:00:00,60,LOW_INTENSITY
781,1415,3,34.3,-63.5,2008-07-15 06:00:00,60,LOW_INTENSITY
782,1415,3,35.3,-63.0,2008-07-15 12:00:00,60,LOW_INTENSITY
783,1415,3,36.2,-62.5,2008-07-15 18:00:00,60,LOW_INTENSITY
784,1415,3,36.7,-61.8,2008-07-16 00:00:00,60,LOW_INTENSITY
785,1415,3,36.8,-61.3,2008-07-16 06:00:00,60,LOW_INTENSITY
786,1415,3,36.8,-60.9,2008-07-16 12:00:00,60,LOW_INTENSITY
787,1415,3,36.3,-60.7,2008-07-16 18:00:00,60,LOW_INTENSITY
788,1415,3,35.7,-60.3,2008-07-17 00:00:00,55,LOW_INTENSITY
789,1415,3,34.9,-59.7,2008-07-17 06:00:00,50,LOW_INTENSITY
790,1415,3,34.3,-58.9,2008-07-17 12:00:00,50,LOW_INTENSITY
791,1415,3,33.9,-57.8,2008-07-17 18:00:00,50,LOW_INTENSITY
792,1415,3,33.7,-56.0,2008-07-18 00:00:00,50,LOW_INTENSITY
793,1415,3,34.4,-54.4,2008-07-18 06:00:00,55,LOW_INTENSITY
794,1415,3,35.5,-53.0,2008-07-18 12:00:00,55,LOW_INTENSITY
795,1415,4,36.9,-51.5,2008-07-18 18:00:00,65,HIGH_INTENSITY
796,1415,4,38.6,-49.7,2008-07-19 00:00:00,65,HIGH_INTENSITY
797,1415,4,40.4,-48.0,2008-07-19 06:00:00,65,HIGH_INTENSITY
798,1415,4,42.1,-46.3,2008-07-19 12:00:00,65,HIGH_INTENSITY
799,1415,4,43.7,-44.3,2008-07-19 18:00:00,65,HIGH_INTENSITY
800,1415,5,45.3,-42.4,2008-07-20 00:00:00,60,LOW_INTENSITY
801,1415,5,47.6,-40.0,2008-07-20 06:00:00,60,LOW_INTENSITY
806,1417,1,17.8,-83.6,2008-07-20 12:00:00,40,LOW_INTENSITY
802,1415,5,50.0,-37.0,2008-07-20 12:00:00,60,LOW_INTENSITY
803,1415,5,53.0,-34.0,2008-07-20 18:00:00,55,LOW_INTENSITY
807,1417,1,18.6,-84.6,2008-07-20 18:00:00,40,LOW_INTENSITY
808,1417,1,19.8,-85.8,2008-07-21 00:00:00,45,LOW_INTENSITY
804,1415,5,55.1,-31.0,2008-07-21 00:00:00,50,LOW_INTENSITY
805,1415,5,58.5,-27.0,2008-07-21 06:00:00,45,LOW_INTENSITY
809,1417,1,20.9,-87.2,2008-07-21 06:00:00,45,LOW_INTENSITY
810,1417,1,21.8,-88.8,2008-07-21 12:00:00,45,LOW_INTENSITY
811,1417,1,22.8,-90.4,2008-07-21 18:00:00,45,LOW_INTENSITY
812,1417,1,23.0,-92.0,2008-07-22 00:00:00,45,LOW_INTENSITY
813,1417,1,23.2,-93.3,2008-07-22 06:00:00,45,LOW_INTENSITY
814,1417,1,23.7,-94.1,2008-07-22 12:00:00,55,LOW_INTENSITY
815,1417,1,24.3,-94.9,2008-07-22 18:00:00,60,LOW_INTENSITY
816,1417,2,24.9,-95.7,2008-07-23 00:00:00,65,HIGH_INTENSITY
817,1417,2,25.4,-96.2,2008-07-23 06:00:00,70,HIGH_INTENSITY
818,1417,2,25.9,-96.7,2008-07-23 12:00:00,85,HIGH_INTENSITY
819,1417,2,26.4,-97.2,2008-07-23 18:00:00,75,HIGH_INTENSITY
820,1417,2,26.5,-97.8,2008-07-24 00:00:00,65,HIGH_INTENSITY
821,1417,3,26.7,-98.3,2008-07-24 06:00:00,55,LOW_INTENSITY
822,1417,3,27.2,-98.9,2008-07-24 12:00:00,45,LOW_INTENSITY
823,1420,1,13.5,-67.4,2008-08-25 00:00:00,25,LOW_INTENSITY
824,1420,1,14.4,-68.5,2008-08-25 06:00:00,30,LOW_INTENSITY
825,1420,1,15.1,-69.6,2008-08-25 12:00:00,35,LOW_INTENSITY
826,1420,1,15.8,-70.5,2008-08-25 18:00:00,50,LOW_INTENSITY
827,1420,1,16.4,-71.2,2008-08-26 00:00:00,60,LOW_INTENSITY
828,1420,2,16.9,-71.7,2008-08-26 06:00:00,75,HIGH_INTENSITY
829,1420,2,17.5,-72.1,2008-08-26 12:00:00,80,HIGH_INTENSITY
830,1420,2,18.1,-72.8,2008-08-26 18:00:00,70,HIGH_INTENSITY
831,1420,3,18.4,-73.1,2008-08-27 00:00:00,50,LOW_INTENSITY
832,1420,3,18.6,-73.4,2008-08-27 06:00:00,45,LOW_INTENSITY
833,1420,3,18.7,-73.7,2008-08-27 12:00:00,45,LOW_INTENSITY
834,1420,3,18.9,-74.0,2008-08-27 18:00:00,45,LOW_INTENSITY
870,1421,1,19.4,-57.3,2008-08-28 00:00:00,30,LOW_INTENSITY
835,1420,3,18.8,-75.1,2008-08-28 00:00:00,40,LOW_INTENSITY
871,1421,1,19.7,-57.8,2008-08-28 06:00:00,30,LOW_INTENSITY
836,1420,3,18.1,-75.4,2008-08-28 06:00:00,45,LOW_INTENSITY
872,1421,1,20.1,-58.6,2008-08-28 12:00:00,35,LOW_INTENSITY
837,1420,3,17.9,-75.7,2008-08-28 12:00:00,60,LOW_INTENSITY
838,1420,3,18.0,-76.2,2008-08-28 18:00:00,60,LOW_INTENSITY
873,1421,1,20.5,-59.6,2008-08-28 18:00:00,35,LOW_INTENSITY
839,1420,3,17.8,-77.0,2008-08-29 00:00:00,60,LOW_INTENSITY
874,1421,1,20.8,-60.5,2008-08-29 00:00:00,40,LOW_INTENSITY
840,1420,3,18.0,-77.7,2008-08-29 06:00:00,55,LOW_INTENSITY
875,1421,1,20.9,-61.5,2008-08-29 06:00:00,45,LOW_INTENSITY
841,1420,3,18.3,-78.4,2008-08-29 12:00:00,50,LOW_INTENSITY
876,1421,1,21.1,-62.4,2008-08-29 12:00:00,45,LOW_INTENSITY
877,1421,1,21.5,-63.4,2008-08-29 18:00:00,45,LOW_INTENSITY
842,1420,4,18.8,-79.2,2008-08-29 18:00:00,65,HIGH_INTENSITY
878,1421,1,21.7,-64.5,2008-08-30 00:00:00,45,LOW_INTENSITY
843,1420,4,19.2,-80.0,2008-08-30 00:00:00,75,HIGH_INTENSITY
844,1420,4,19.7,-80.8,2008-08-30 06:00:00,85,HIGH_INTENSITY
879,1421,1,21.8,-65.5,2008-08-30 06:00:00,45,LOW_INTENSITY
880,1421,1,21.9,-66.2,2008-08-30 12:00:00,45,LOW_INTENSITY
845,1420,4,20.7,-81.6,2008-08-30 12:00:00,110,HIGH_INTENSITY
881,1421,1,22.2,-66.9,2008-08-30 18:00:00,45,LOW_INTENSITY
846,1420,4,21.6,-82.5,2008-08-30 18:00:00,125,HIGH_INTENSITY
882,1421,1,22.6,-67.5,2008-08-31 00:00:00,50,LOW_INTENSITY
847,1420,4,22.7,-83.5,2008-08-31 00:00:00,120,HIGH_INTENSITY
848,1420,4,23.6,-84.4,2008-08-31 06:00:00,105,HIGH_INTENSITY
883,1421,1,23.1,-68.5,2008-08-31 06:00:00,45,LOW_INTENSITY
884,1421,1,23.5,-69.8,2008-08-31 12:00:00,40,LOW_INTENSITY
849,1420,4,24.8,-85.5,2008-08-31 12:00:00,100,HIGH_INTENSITY
885,1421,1,23.6,-71.0,2008-08-31 18:00:00,40,LOW_INTENSITY
850,1420,4,25.9,-86.7,2008-08-31 18:00:00,95,HIGH_INTENSITY
851,1420,4,26.9,-87.7,2008-09-01 00:00:00,95,HIGH_INTENSITY
886,1421,1,23.5,-71.7,2008-09-01 00:00:00,45,LOW_INTENSITY
852,1420,4,27.9,-89.0,2008-09-01 06:00:00,95,HIGH_INTENSITY
917,1422,1,17.2,-37.0,2008-09-01 06:00:00,30,LOW_INTENSITY
887,1421,1,23.2,-72.0,2008-09-01 06:00:00,50,LOW_INTENSITY
853,1420,4,28.8,-90.3,2008-09-01 12:00:00,95,HIGH_INTENSITY
888,1421,1,22.8,-72.2,2008-09-01 12:00:00,60,LOW_INTENSITY
918,1422,1,17.3,-38.4,2008-09-01 12:00:00,35,LOW_INTENSITY
919,1422,1,17.5,-39.9,2008-09-01 18:00:00,45,LOW_INTENSITY
889,1421,2,22.3,-72.4,2008-09-01 18:00:00,70,HIGH_INTENSITY
854,1420,4,29.8,-91.4,2008-09-01 18:00:00,85,HIGH_INTENSITY
920,1422,1,17.8,-41.3,2008-09-02 00:00:00,45,LOW_INTENSITY
855,1420,5,30.7,-92.3,2008-09-02 00:00:00,60,LOW_INTENSITY
890,1421,2,21.8,-72.3,2008-09-02 00:00:00,75,HIGH_INTENSITY
921,1422,1,18.2,-42.8,2008-09-02 06:00:00,45,LOW_INTENSITY
891,1421,2,21.4,-72.7,2008-09-02 06:00:00,65,HIGH_INTENSITY
856,1420,5,31.4,-93.1,2008-09-02 06:00:00,40,LOW_INTENSITY
857,1420,5,32.1,-93.5,2008-09-02 12:00:00,30,LOW_INTENSITY
922,1422,1,18.7,-44.3,2008-09-02 12:00:00,50,LOW_INTENSITY
892,1421,3,21.0,-73.0,2008-09-02 12:00:00,60,LOW_INTENSITY
858,1420,5,32.7,-93.9,2008-09-02 18:00:00,20,LOW_INTENSITY
893,1421,3,20.6,-72.9,2008-09-02 18:00:00,55,LOW_INTENSITY
923,1422,1,19.3,-45.8,2008-09-02 18:00:00,55,LOW_INTENSITY
894,1421,3,20.4,-72.6,2008-09-03 00:00:00,55,LOW_INTENSITY
924,1422,1,19.8,-47.3,2008-09-03 00:00:00,55,LOW_INTENSITY
859,1420,5,33.2,-93.9,2008-09-03 00:00:00,20,LOW_INTENSITY
895,1421,3,20.2,-72.4,2008-09-03 06:00:00,50,LOW_INTENSITY
925,1422,1,20.2,-48.8,2008-09-03 06:00:00,55,LOW_INTENSITY
860,1420,5,33.7,-94.3,2008-09-03 06:00:00,20,LOW_INTENSITY
926,1422,1,20.6,-50.3,2008-09-03 12:00:00,60,LOW_INTENSITY
861,1420,5,33.8,-94.4,2008-09-03 12:00:00,20,LOW_INTENSITY
896,1421,3,20.6,-71.9,2008-09-03 12:00:00,45,LOW_INTENSITY
897,1421,3,21.6,-71.8,2008-09-03 18:00:00,50,LOW_INTENSITY
927,1422,2,21.1,-51.9,2008-09-03 18:00:00,75,HIGH_INTENSITY
862,1420,5,34.0,-94.4,2008-09-03 18:00:00,20,LOW_INTENSITY
863,1420,5,34.3,-94.1,2008-09-04 00:00:00,15,LOW_INTENSITY
898,1421,3,22.7,-71.8,2008-09-04 00:00:00,55,LOW_INTENSITY
928,1422,2,21.8,-53.5,2008-09-04 00:00:00,105,HIGH_INTENSITY
899,1421,3,23.4,-72.4,2008-09-04 06:00:00,60,LOW_INTENSITY
864,1420,5,34.8,-93.4,2008-09-04 06:00:00,15,LOW_INTENSITY
929,1422,2,22.4,-55.0,2008-09-04 06:00:00,125,HIGH_INTENSITY
900,1421,3,24.1,-73.2,2008-09-04 12:00:00,55,LOW_INTENSITY
865,1420,5,36.2,-92.3,2008-09-04 12:00:00,15,LOW_INTENSITY
930,1422,2,23.0,-56.4,2008-09-04 12:00:00,120,HIGH_INTENSITY
931,1422,2,23.4,-57.7,2008-09-04 18:00:00,115,HIGH_INTENSITY
866,1420,5,38.5,-90.7,2008-09-04 18:00:00,20,LOW_INTENSITY
901,1421,3,25.1,-74.3,2008-09-04 18:00:00,55,LOW_INTENSITY
932,1422,2,23.6,-59.0,2008-09-05 00:00:00,115,HIGH_INTENSITY
867,1420,5,40.2,-88.7,2008-09-05 00:00:00,20,LOW_INTENSITY
902,1421,3,26.1,-75.8,2008-09-05 00:00:00,55,LOW_INTENSITY
933,1422,2,23.6,-60.4,2008-09-05 06:00:00,115,HIGH_INTENSITY
903,1421,3,27.2,-77.3,2008-09-05 06:00:00,55,LOW_INTENSITY
868,1420,5,42.2,-86.5,2008-09-05 06:00:00,20,LOW_INTENSITY
934,1422,2,23.5,-61.9,2008-09-05 12:00:00,105,HIGH_INTENSITY
869,1420,5,43.7,-83.8,2008-09-05 12:00:00,20,LOW_INTENSITY
904,1421,3,28.2,-78.5,2008-09-05 12:00:00,55,LOW_INTENSITY
905,1421,3,29.9,-78.7,2008-09-05 18:00:00,60,LOW_INTENSITY
935,1422,2,23.2,-63.4,2008-09-05 18:00:00,100,HIGH_INTENSITY
906,1421,3,31.5,-79.3,2008-09-06 00:00:00,60,LOW_INTENSITY
936,1422,2,22.8,-64.9,2008-09-06 00:00:00,100,HIGH_INTENSITY
907,1421,3,33.4,-78.8,2008-09-06 06:00:00,60,LOW_INTENSITY
937,1422,2,22.4,-66.3,2008-09-06 06:00:00,100,HIGH_INTENSITY
908,1421,3,35.7,-78.1,2008-09-06 12:00:00,45,LOW_INTENSITY
938,1422,2,21.9,-67.7,2008-09-06 12:00:00,95,HIGH_INTENSITY
939,1422,2,21.5,-69.0,2008-09-06 18:00:00,115,HIGH_INTENSITY
909,1421,3,37.8,-76.7,2008-09-06 18:00:00,45,LOW_INTENSITY
940,1422,2,21.2,-70.3,2008-09-07 00:00:00,115,HIGH_INTENSITY
910,1421,3,40.0,-74.5,2008-09-07 00:00:00,45,LOW_INTENSITY
911,1421,3,41.9,-71.7,2008-09-07 06:00:00,45,LOW_INTENSITY
941,1422,2,21.1,-71.6,2008-09-07 06:00:00,115,HIGH_INTENSITY
942,1422,2,21.0,-72.8,2008-09-07 12:00:00,110,HIGH_INTENSITY
912,1421,3,43.8,-68.0,2008-09-07 12:00:00,45,LOW_INTENSITY
913,1421,3,45.7,-63.7,2008-09-07 18:00:00,45,LOW_INTENSITY
943,1422,2,21.0,-74.0,2008-09-07 18:00:00,105,HIGH_INTENSITY
914,1421,3,47.0,-59.1,2008-09-08 00:00:00,40,LOW_INTENSITY
944,1422,2,21.1,-75.2,2008-09-08 00:00:00,115,HIGH_INTENSITY
945,1422,2,21.1,-76.5,2008-09-08 06:00:00,100,HIGH_INTENSITY
915,1421,3,47.5,-55.4,2008-09-08 06:00:00,40,LOW_INTENSITY
946,1422,2,21.1,-77.8,2008-09-08 12:00:00,85,HIGH_INTENSITY
916,1421,3,47.8,-52.1,2008-09-08 12:00:00,35,LOW_INTENSITY
947,1422,2,21.2,-79.1,2008-09-08 18:00:00,75,HIGH_INTENSITY
948,1422,2,21.5,-80.3,2008-09-09 00:00:00,70,HIGH_INTENSITY
949,1422,2,22.0,-81.4,2008-09-09 06:00:00,70,HIGH_INTENSITY
950,1422,2,22.4,-82.4,2008-09-09 12:00:00,70,HIGH_INTENSITY
951,1422,2,22.7,-83.3,2008-09-09 18:00:00,65,HIGH_INTENSITY
952,1422,2,23.1,-84.0,2008-09-10 00:00:00,65,HIGH_INTENSITY
953,1422,2,23.4,-84.6,2008-09-10 06:00:00,70,HIGH_INTENSITY
954,1422,2,23.8,-85.2,2008-09-10 12:00:00,80,HIGH_INTENSITY
955,1422,2,24.2,-85.8,2008-09-10 18:00:00,85,HIGH_INTENSITY
956,1422,2,24.7,-86.4,2008-09-11 00:00:00,85,HIGH_INTENSITY
957,1422,2,25.1,-87.1,2008-09-11 06:00:00,85,HIGH_INTENSITY
958,1422,2,25.5,-88.0,2008-09-11 12:00:00,85,HIGH_INTENSITY
959,1422,2,25.8,-88.9,2008-09-11 18:00:00,85,HIGH_INTENSITY
960,1422,2,26.1,-90.0,2008-09-12 00:00:00,85,HIGH_INTENSITY
961,1422,2,26.4,-91.1,2008-09-12 06:00:00,90,HIGH_INTENSITY
962,1422,2,26.9,-92.2,2008-09-12 12:00:00,95,HIGH_INTENSITY
963,1422,2,27.5,-93.2,2008-09-12 18:00:00,95,HIGH_INTENSITY
964,1422,2,28.3,-94.0,2008-09-13 00:00:00,95,HIGH_INTENSITY
965,1422,2,29.1,-94.6,2008-09-13 06:00:00,95,HIGH_INTENSITY
966,1422,2,30.3,-95.2,2008-09-13 12:00:00,85,HIGH_INTENSITY
967,1422,3,31.7,-95.3,2008-09-13 18:00:00,50,LOW_INTENSITY
968,1422,3,33.5,-94.9,2008-09-14 00:00:00,35,LOW_INTENSITY
969,1422,3,35.5,-93.7,2008-09-14 06:00:00,35,LOW_INTENSITY
970,1422,3,37.6,-91.0,2008-09-14 12:00:00,40,LOW_INTENSITY
971,1422,3,40.3,-87.2,2008-09-14 18:00:00,50,LOW_INTENSITY
972,1422,3,43.3,-81.5,2008-09-15 00:00:00,50,LOW_INTENSITY
973,1422,3,45.8,-75.3,2008-09-15 06:00:00,40,LOW_INTENSITY
974,1422,3,47.2,-71.1,2008-09-15 12:00:00,35,LOW_INTENSITY
975,1424,1,21.5,-70.0,2008-09-25 00:00:00,30,LOW_INTENSITY
976,1424,1,22.0,-69.4,2008-09-25 06:00:00,35,LOW_INTENSITY
977,1424,1,22.4,-68.7,2008-09-25 12:00:00,40,LOW_INTENSITY
978,1424,1,23.1,-68.4,2008-09-25 18:00:00,40,LOW_INTENSITY
998,1425,1,39.0,-35.0,2008-09-26 00:00:00,40,LOW_INTENSITY
979,1424,1,24.0,-68.0,2008-09-26 00:00:00,45,LOW_INTENSITY
980,1424,1,25.0,-68.2,2008-09-26 06:00:00,50,LOW_INTENSITY
999,1425,1,37.9,-35.0,2008-09-26 06:00:00,45,LOW_INTENSITY
981,1424,1,26.0,-68.6,2008-09-26 12:00:00,50,LOW_INTENSITY
1000,1425,1,37.0,-35.5,2008-09-26 12:00:00,50,LOW_INTENSITY
982,1424,1,26.9,-68.6,2008-09-26 18:00:00,50,LOW_INTENSITY
1001,1425,1,36.5,-36.0,2008-09-26 18:00:00,55,LOW_INTENSITY
983,1424,1,28.7,-68.6,2008-09-27 00:00:00,55,LOW_INTENSITY
